id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
blxck-0078,website,login_reset,I cannot log in or reset my password.,"Use the store’s password-reset flow and check spam. Confirm the email spelling and avoid sharing reset codes. If no message arrives, contact official support; they should never ask for your password.","login,password reset,account,website,login_reset,Pakistan ecommerce,customer support",en,https://blxck.pk/account/login,2026-07-27,medium
blxck-0079,website,order_history,Why is my order not visible in my account?,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Guest orders or orders placed under another email may not appear automatically. Support can verify it using the checkout contact details; never create payment again solely because account history is blank.","order history,account missing order,website,order_history,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0080,security,safe_contact,What information is safe to share with support?,"Share the order number, checkout phone/email, product details, address correction, non-sensitive payment reference, and relevant photos. Never share a password, OTP, PIN, CVV, full card number, or mobile-banking login. Mask identity and financial data not needed for the case.","privacy,safe information,OTP,CVV,password,security,safe_contact,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/privacy-policy,2026-07-27,high
blxck-0081,security,scam_message,I received a suspicious call or message about my order.,"Do not click links, install apps, screen-share, send money, or reveal an OTP/PIN/password. Verify the order through blxck.pk or a known official channel. Save screenshots, number, payment details, and report impersonation to the platform/provider and relevant authorities.","scam,fraud,phishing,fake call,security,scam_message,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0082,security,refund_scam,Someone says I must pay a fee or share an OTP for a refund.,"Stop communication. A legitimate refund does not require your banking password, card PIN, CVV, screen share, or an OTP that authorizes a debit. Verify independently with official support and report the account or number.","refund scam,fee,OTP,fraud,security,refund_scam,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0083,security,privacy_request,"How can I request access, correction, or deletion of my data?","Contact official support with enough information to locate and verify your account/order, but do not send passwords or payment secrets. Requests are handled under the store privacy policy and applicable legal, fraud-prevention, accounting, and transaction-retention obligations.","data deletion,privacy request,personal data,security,privacy_request,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/privacy-policy,2026-07-27,medium
blxck-0084,support,contact_support,How do I contact customer support?,"Use contact details or channels published on the official blxck.pk website. Include the order number, checkout phone/email, concise issue, requested outcome, and evidence. Do not post private details publicly or trust unverified accounts.","contact,help,support,complaint,support,contact_support,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-0085,support,no_response,I have not received a support response.,"Allow the published business-hours response window, check spam/message requests, and follow up in the same thread with the order number. Avoid opening many duplicate cases. If urgent, use another contact channel listed on blxck.pk and reference the original contact time.","no reply,response delay,follow up,support,no_response,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-0086,support,escalate_complaint,How can I escalate an unresolved complaint?,"Ask for a case/reference number and written escalation. Provide a timeline, order and tracking numbers, evidence, prior promises, and the specific fair outcome requested. Support should acknowledge the case, identify the next owner, and give a realistic update time without inventing a resolution.","escalation,manager,unresolved complaint,support,escalate_complaint,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-0087,support,rude_courier,How do I report courier misconduct?,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Record the consignment number, date/time, caller number, location, and factual description; preserve messages or lawful evidence. Report it to both Black x Original and the courier through official channels. Prioritize personal safety and do not confront the rider.","courier complaint,rider behavior,harassment,support,rude_courier,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0088,support,feedback,How can I share feedback or a review?,"Use an official contact or review channel published by Black x Original. Mention the product and order experience without exposing your phone, address, tracking number, or payment data publicly. Constructive details help the team improve.","feedback,review,suggestion,support,feedback,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,medium
